"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","JPY/USD"
2457631,"2016/08/30","Tue",102.96
2457632,"2016/08/31","Wed",103.42
2457633,"2016/09/01","Thu",103.20
2457634,"2016/09/02","Fri",104.16
2457638,"2016/09/06","Tue",102.25
2457639,"2016/09/07","Wed",101.70
2457640,"2016/09/08","Thu",102.29
2457641,"2016/09/09","Fri",102.87
2457644,"2016/09/12","Mon",102.00
2457645,"2016/09/13","Tue",102.15
2457646,"2016/09/14","Wed",102.32
2457647,"2016/09/15","Thu",102.22
2457648,"2016/09/16","Fri",102.35
2457651,"2016/09/19","Mon",101.86
2457652,"2016/09/20","Tue",101.68
2457653,"2016/09/21","Wed",100.66
2457654,"2016/09/22","Thu",100.84
2457655,"2016/09/23","Fri",101.04
2457658,"2016/09/26","Mon",100.36
2457659,"2016/09/27","Tue",100.36
2457660,"2016/09/28","Wed",100.55
2457661,"2016/09/29","Thu",101.48
2457662,"2016/09/30","Fri",101.21
2457665,"2016/10/03","Mon",101.52
2457666,"2016/10/04","Tue",102.65
2457667,"2016/10/05","Wed",103.52
2457668,"2016/10/06","Thu",104.02
2457669,"2016/10/07","Fri",103.45
2457673,"2016/10/11","Tue",103.35
2457674,"2016/10/12","Wed",104.46
2457675,"2016/10/13","Thu",103.60
2457676,"2016/10/14","Fri",104.09
2457679,"2016/10/17","Mon",103.94
2457680,"2016/10/18","Tue",103.84
2457681,"2016/10/19","Wed",103.29
2457682,"2016/10/20","Thu",103.92
2457683,"2016/10/21","Fri",103.93
2457686,"2016/10/24","Mon",104.19
2457687,"2016/10/25","Tue",104.25
2457688,"2016/10/26","Wed",104.46
2457689,"2016/10/27","Thu",105.15
2457690,"2016/10/28","Fri",105.39
2457693,"2016/10/31","Mon",105.04
2457694,"2016/11/01","Tue",104.61
2457695,"2016/11/02","Wed",103.24
2457696,"2016/11/03","Thu",103.13
2457697,"2016/11/04","Fri",103.01
2457700,"2016/11/07","Mon",104.64
2457701,"2016/11/08","Tue",105.02
2457702,"2016/11/09","Wed",104.83
2457703,"2016/11/10","Thu",106.61
2457707,"2016/11/14","Mon",108.31
2457708,"2016/11/15","Tue",108.96
2457709,"2016/11/16","Wed",109.16
2457710,"2016/11/17","Thu",109.62
2457711,"2016/11/18","Fri",110.54
2457714,"2016/11/21","Mon",111.14
2457715,"2016/11/22","Tue",111.02
2457716,"2016/11/23","Wed",112.63
2457717,"2016/11/24","Thu",113.34
2457718,"2016/11/25","Fri",113.18
2457721,"2016/11/28","Mon",112.33
2457722,"2016/11/29","Tue",112.80
2457723,"2016/11/30","Wed",114.36
2457724,"2016/12/01","Thu",114.33
2457725,"2016/12/02","Fri",113.76
2457728,"2016/12/05","Mon",114.12
2457729,"2016/12/06","Tue",114.00
2457730,"2016/12/07","Wed",113.46
2457731,"2016/12/08","Thu",114.17
2457732,"2016/12/09","Fri",115.17
2457735,"2016/12/12","Mon",115.36
2457736,"2016/12/13","Tue",115.29
2457737,"2016/12/14","Wed",115.11
2457738,"2016/12/15","Thu",118.35
2457739,"2016/12/16","Fri",117.72
2457742,"2016/12/19","Mon",116.60
2457743,"2016/12/20","Tue",117.87
2457744,"2016/12/21","Wed",117.76
2457745,"2016/12/22","Thu",117.52
2457746,"2016/12/23","Fri",117.19
2457751,"2016/12/28","Wed",117.67
2457752,"2016/12/29","Thu",116.38
2457753,"2016/12/30","Fri",116.76
2457757,"2017/01/03","Tue",117.67
2457758,"2017/01/04","Wed",117.43
2457759,"2017/01/05","Thu",115.42
2457760,"2017/01/06","Fri",116.85
2457763,"2017/01/09","Mon",116.08
2457764,"2017/01/10","Tue",115.76
2457765,"2017/01/11","Wed",116.27
2457766,"2017/01/12","Thu",113.88
2457767,"2017/01/13","Fri",115.02
2457770,"2017/01/16","Mon",114.06
2457771,"2017/01/17","Tue",112.98
2457772,"2017/01/18","Wed",113.40
2457773,"2017/01/19","Thu",115.30
2457774,"2017/01/20","Fri",115.09
2457777,"2017/01/23","Mon",112.91
2457778,"2017/01/24","Tue",113.67
2457779,"2017/01/25","Wed",113.60
2457780,"2017/01/26","Thu",114.75
2457781,"2017/01/27","Fri",115.18
2457784,"2017/01/30","Mon",113.85
2457785,"2017/01/31","Tue",112.72
2457786,"2017/02/01","Wed",113.32
2457787,"2017/02/02","Thu",112.43
2457788,"2017/02/03","Fri",112.39
2457791,"2017/02/06","Mon",112.30
2457792,"2017/02/07","Tue",112.16
2457793,"2017/02/08","Wed",111.78
2457794,"2017/02/09","Thu",113.28
2457795,"2017/02/10","Fri",113.19
2457798,"2017/02/13","Mon",113.76
2457799,"2017/02/14","Tue",114.35
2457800,"2017/02/15","Wed",114.17
2457801,"2017/02/16","Thu",113.35
2457802,"2017/02/17","Fri",112.87
2457806,"2017/02/21","Tue",113.45
2457807,"2017/02/22","Wed",113.49
2457808,"2017/02/23","Thu",112.72
2457809,"2017/02/24","Fri",112.29
2457812,"2017/02/27","Mon",111.97
2457813,"2017/02/28","Tue",112.08
2457814,"2017/03/01","Wed",113.68
2457815,"2017/03/02","Thu",114.49
2457816,"2017/03/03","Fri",114.59
2457819,"2017/03/06","Mon",113.93
2457820,"2017/03/07","Tue",113.96
2457821,"2017/03/08","Wed",114.54
2457822,"2017/03/09","Thu",114.74
2457823,"2017/03/10","Fri",115.02
2457826,"2017/03/13","Mon",114.59
2457827,"2017/03/14","Tue",114.58
2457828,"2017/03/15","Wed",114.67
2457829,"2017/03/16","Thu",113.04
2457830,"2017/03/17","Fri",112.63
2457833,"2017/03/20","Mon",112.62
2457834,"2017/03/21","Tue",111.93
2457835,"2017/03/22","Wed",111.04
2457836,"2017/03/23","Thu",111.11
2457837,"2017/03/24","Fri",111.07
2457840,"2017/03/27","Mon",110.48
2457841,"2017/03/28","Tue",110.53
2457842,"2017/03/29","Wed",111.06
2457843,"2017/03/30","Thu",111.40
2457844,"2017/03/31","Fri",111.39
2457847,"2017/04/03","Mon",111.02
2457848,"2017/04/04","Tue",110.78
2457849,"2017/04/05","Wed",111.20
2457850,"2017/04/06","Thu",111.00
2457851,"2017/04/07","Fri",110.81
2457854,"2017/04/10","Mon",110.95
2457855,"2017/04/11","Tue",109.75
2457856,"2017/04/12","Wed",109.57
2457857,"2017/04/13","Thu",109.27
2457861,"2017/04/17","Mon",108.47
2457862,"2017/04/18","Tue",108.44
2457863,"2017/04/19","Wed",109.06
2457864,"2017/04/20","Thu",109.33
2457865,"2017/04/21","Fri",109.07
2457868,"2017/04/24","Mon",109.71
2457869,"2017/04/25","Tue",110.87
2457870,"2017/04/26","Wed",111.50
2457871,"2017/04/27","Thu",111.11
2457872,"2017/04/28","Fri",111.46
2457875,"2017/05/01","Mon",111.69
2457876,"2017/05/02","Tue",112.09
2457877,"2017/05/03","Wed",112.41
2457878,"2017/05/04","Thu",112.65
2457879,"2017/05/05","Fri",112.58
2457882,"2017/05/08","Mon",112.89
2457883,"2017/05/09","Tue",114.11
2457884,"2017/05/10","Wed",114.03
2457885,"2017/05/11","Thu",113.85
2457886,"2017/05/12","Fri",113.43
2457889,"2017/05/15","Mon",113.58
2457890,"2017/05/16","Tue",113.21
2457891,"2017/05/17","Wed",111.41
2457892,"2017/05/18","Thu",111.11
2457893,"2017/05/19","Fri",111.38
2457897,"2017/05/23","Tue",111.40
2457898,"2017/05/24","Wed",111.89
2457899,"2017/05/25","Thu",111.83
2457900,"2017/05/26","Fri",111.21
2457903,"2017/05/29","Mon",111.31
2457904,"2017/05/30","Tue",110.86
2457905,"2017/05/31","Wed",110.75
2457906,"2017/06/01","Thu",111.29
2457907,"2017/06/02","Fri",110.60
2457910,"2017/06/05","Mon",110.52
2457911,"2017/06/06","Tue",109.44
2457912,"2017/06/07","Wed",109.51
2457913,"2017/06/08","Thu",110.14
2457914,"2017/06/09","Fri",110.54
2457917,"2017/06/12","Mon",109.87
2457918,"2017/06/13","Tue",110.04
2457919,"2017/06/14","Wed",109.35
2457920,"2017/06/15","Thu",110.69
2457921,"2017/06/16","Fri",110.91
2457924,"2017/06/19","Mon",111.37
2457925,"2017/06/20","Tue",111.49
2457926,"2017/06/21","Wed",111.47
2457927,"2017/06/22","Thu",111.27
2457928,"2017/06/23","Fri",111.22
2457931,"2017/06/26","Mon",111.62
2457932,"2017/06/27","Tue",112.14
2457933,"2017/06/28","Wed",112.20
2457934,"2017/06/29","Thu",112.30
2457935,"2017/06/30","Fri",112.26
2457939,"2017/07/04","Tue",113.22
2457940,"2017/07/05","Wed",113.28
2457941,"2017/07/06","Thu",113.26
2457942,"2017/07/07","Fri",113.94
2457945,"2017/07/10","Mon",114.15
2457946,"2017/07/11","Tue",114.13
2457947,"2017/07/12","Wed",113.22
2457948,"2017/07/13","Thu",113.27
2457949,"2017/07/14","Fri",112.54
2457952,"2017/07/17","Mon",112.61
2457953,"2017/07/18","Tue",111.95
2457954,"2017/07/19","Wed",111.76
2457955,"2017/07/20","Thu",111.97
2457956,"2017/07/21","Fri",111.15
2457959,"2017/07/24","Mon",111.02
2457960,"2017/07/25","Tue",111.57
2457961,"2017/07/26","Wed",111.85
2457962,"2017/07/27","Thu",111.39
2457963,"2017/07/28","Fri",110.84
2457966,"2017/07/31","Mon",110.39
2457967,"2017/08/01","Tue",110.26
2457968,"2017/08/02","Wed",110.56
2457969,"2017/08/03","Thu",110.24
2457970,"2017/08/04","Fri",110.76
2457974,"2017/08/08","Tue",110.48
2457975,"2017/08/09","Wed",109.90
2457976,"2017/08/10","Thu",109.39
2457977,"2017/08/11","Fri",109.07
2457980,"2017/08/14","Mon",109.62
2457981,"2017/08/15","Tue",110.53
2457982,"2017/08/16","Wed",110.62
2457983,"2017/08/17","Thu",109.88
2457984,"2017/08/18","Fri",109.06
2457987,"2017/08/21","Mon",108.87
2457988,"2017/08/22","Tue",109.43
2457989,"2017/08/23","Wed",109.06
2457990,"2017/08/24","Thu",109.33
2457991,"2017/08/25","Fri",109.39
2457994,"2017/08/28","Mon",109.20
2457995,"2017/08/29","Tue",109.02
2457996,"2017/08/30","Wed",110.28
2457997,"2017/08/31","Thu",110.16
2457998,"2017/09/01","Fri",110.13
2458002,"2017/09/05","Tue",108.90
2458003,"2017/09/06","Wed",109.01
2458004,"2017/09/07","Thu",108.56
2458005,"2017/09/08","Fri",107.74
2458008,"2017/09/11","Mon",109.06
2458009,"2017/09/12","Tue",110.04
2458010,"2017/09/13","Wed",110.49
2458011,"2017/09/14","Thu",110.59
2458012,"2017/09/15","Fri",110.95
2458015,"2017/09/18","Mon",111.46
2458016,"2017/09/19","Tue",111.51
2458017,"2017/09/20","Wed",111.57
2458018,"2017/09/21","Thu",112.38
2458019,"2017/09/22","Fri",112.07
2458022,"2017/09/25","Mon",111.89
2458023,"2017/09/26","Tue",112.15
2458024,"2017/09/27","Wed",112.84
2458025,"2017/09/28","Thu",112.57
2458026,"2017/09/29","Fri",112.53
2458029,"2017/10/02","Mon",112.66
2458030,"2017/10/03","Tue",112.92
2458031,"2017/10/04","Wed",112.73
2458032,"2017/10/05","Thu",112.74
2458033,"2017/10/06","Fri",112.85
2458037,"2017/10/10","Tue",112.22
2458038,"2017/10/11","Wed",112.29
2458039,"2017/10/12","Thu",112.26
2458040,"2017/10/13","Fri",111.89
2458043,"2017/10/16","Mon",111.87
2458044,"2017/10/17","Tue",112.34
2458045,"2017/10/18","Wed",112.89
2458046,"2017/10/19","Thu",112.52
2458047,"2017/10/20","Fri",113.42
2458050,"2017/10/23","Mon",113.71
2458051,"2017/10/24","Tue",113.90
2458052,"2017/10/25","Wed",113.82
2458053,"2017/10/26","Thu",113.85
2458054,"2017/10/27","Fri",113.93
2458057,"2017/10/30","Mon",113.30
2458058,"2017/10/31","Tue",113.59
2458059,"2017/11/01","Wed",114.03
2458060,"2017/11/02","Thu",113.97
2458061,"2017/11/03","Fri",114.17
2458064,"2017/11/06","Mon",113.91
2458065,"2017/11/07","Tue",114.05
2458066,"2017/11/08","Wed",113.65
2458067,"2017/11/09","Thu",113.32
2458068,"2017/11/10","Fri",113.44
2458072,"2017/11/14","Tue",113.48
2458073,"2017/11/15","Wed",112.94
2458074,"2017/11/16","Thu",112.99
2458075,"2017/11/17","Fri",112.23
2458078,"2017/11/20","Mon",112.42
2458079,"2017/11/21","Tue",112.38
2458080,"2017/11/22","Wed",111.56
2458081,"2017/11/23","Thu",111.24
2458082,"2017/11/24","Fri",111.47
2458085,"2017/11/27","Mon",111.03
2458086,"2017/11/28","Tue",111.27
2458087,"2017/11/29","Wed",111.86
2458088,"2017/11/30","Thu",112.36
2458089,"2017/12/01","Fri",112.25
2458092,"2017/12/04","Mon",112.74
2458093,"2017/12/05","Tue",112.71
2458094,"2017/12/06","Wed",112.20
2458095,"2017/12/07","Thu",112.76
2458096,"2017/12/08","Fri",113.50
2458099,"2017/12/11","Mon",113.45
2458100,"2017/12/12","Tue",113.60
2458101,"2017/12/13","Wed",113.03
2458102,"2017/12/14","Thu",112.52
2458103,"2017/12/15","Fri",112.58
2458106,"2017/12/18","Mon",112.46
2458107,"2017/12/19","Tue",112.94
2458108,"2017/12/20","Wed",113.35
2458109,"2017/12/21","Thu",113.39
2458110,"2017/12/22","Fri",113.41
2458115,"2017/12/27","Wed",113.27
2458116,"2017/12/28","Thu",112.90
2458117,"2017/12/29","Fri",112.61
2458121,"2018/01/02","Tue",112.26
2458122,"2018/01/03","Wed",112.40
2458123,"2018/01/04","Thu",112.75
2458124,"2018/01/05","Fri",113.17
2458127,"2018/01/08","Mon",113.03
2458128,"2018/01/09","Tue",112.60
2458129,"2018/01/10","Wed",111.47
2458130,"2018/01/11","Thu",111.32
2458131,"2018/01/12","Fri",111.25
2458134,"2018/01/15","Mon",110.52
2458135,"2018/01/16","Tue",110.69
2458136,"2018/01/17","Wed",110.84
2458137,"2018/01/18","Thu",111.03
2458138,"2018/01/19","Fri",110.65
2458141,"2018/01/22","Mon",110.94
2458142,"2018/01/23","Tue",110.41
2458143,"2018/01/24","Wed",109.21
2458144,"2018/01/25","Thu",108.86
2458145,"2018/01/26","Fri",108.75
2458148,"2018/01/29","Mon",108.97
2458149,"2018/01/30","Tue",108.71
2458150,"2018/01/31","Wed",109.17
2458151,"2018/02/01","Thu",109.42
2458152,"2018/02/02","Fri",110.24
2458155,"2018/02/05","Mon",109.89
2458156,"2018/02/06","Tue",109.34
2458157,"2018/02/07","Wed",109.38
2458158,"2018/02/08","Thu",109.15
2458159,"2018/02/09","Fri",108.60
2458162,"2018/02/12","Mon",108.65
2458163,"2018/02/13","Tue",107.69
2458164,"2018/02/14","Wed",107.09
2458165,"2018/02/15","Thu",106.44
2458166,"2018/02/16","Fri",106.18
2458170,"2018/02/20","Tue",107.24
2458171,"2018/02/21","Wed",107.66
2458172,"2018/02/22","Thu",106.80
2458173,"2018/02/23","Fri",106.72
2458176,"2018/02/26","Mon",106.96
2458177,"2018/02/27","Tue",107.33
2458178,"2018/02/28","Wed",106.83
2458179,"2018/03/01","Thu",106.74
2458180,"2018/03/02","Fri",105.49
2458183,"2018/03/05","Mon",105.93
2458184,"2018/03/06","Tue",106.16
2458185,"2018/03/07","Wed",105.95
2458186,"2018/03/08","Thu",106.13
2458187,"2018/03/09","Fri",106.82
2458190,"2018/03/12","Mon",106.47
2458191,"2018/03/13","Tue",106.80
2458192,"2018/03/14","Wed",106.36
2458193,"2018/03/15","Thu",106.12
2458194,"2018/03/16","Fri",106.06
2458197,"2018/03/19","Mon",105.99
2458198,"2018/03/20","Tue",106.40
2458199,"2018/03/21","Wed",106.30
2458200,"2018/03/22","Thu",105.54
2458201,"2018/03/23","Fri",105.03
2458204,"2018/03/26","Mon",105.19
2458205,"2018/03/27","Tue",105.66
2458206,"2018/03/28","Wed",106.45
2458207,"2018/03/29","Thu",106.39
2458211,"2018/04/02","Mon",106.06
2458212,"2018/04/03","Tue",106.50
2458213,"2018/04/04","Wed",106.48
2458214,"2018/04/05","Thu",107.36
2458215,"2018/04/06","Fri",107.08
2458218,"2018/04/09","Mon",106.97
2458219,"2018/04/10","Tue",107.20
2458220,"2018/04/11","Wed",106.83
2458221,"2018/04/12","Thu",107.29
2458222,"2018/04/13","Fri",107.48
2458225,"2018/04/16","Mon",107.24
2458226,"2018/04/17","Tue",107.10
2458227,"2018/04/18","Wed",107.26
2458228,"2018/04/19","Thu",107.33
2458229,"2018/04/20","Fri",107.59
2458232,"2018/04/23","Mon",108.48
2458233,"2018/04/24","Tue",108.90
2458234,"2018/04/25","Wed",109.24
2458235,"2018/04/26","Thu",109.28
2458236,"2018/04/27","Fri",109.14
2458239,"2018/04/30","Mon",109.34
2458240,"2018/05/01","Tue",109.69
2458241,"2018/05/02","Wed",109.84
2458242,"2018/05/03","Thu",109.19
2458243,"2018/05/04","Fri",109.08
2458246,"2018/05/07","Mon",109.20
2458247,"2018/05/08","Tue",109.12
2458248,"2018/05/09","Wed",109.69
2458249,"2018/05/10","Thu",109.47
2458250,"2018/05/11","Fri",109.32
2458253,"2018/05/14","Mon",109.56
2458254,"2018/05/15","Tue",110.33
2458255,"2018/05/16","Wed",110.23
2458256,"2018/05/17","Thu",110.74
2458257,"2018/05/18","Fri",110.75
2458261,"2018/05/22","Tue",110.99
2458262,"2018/05/23","Wed",110.05
2458263,"2018/05/24","Thu",109.34
2458264,"2018/05/25","Fri",109.39
2458267,"2018/05/28","Mon",109.34
2458268,"2018/05/29","Tue",108.68
2458269,"2018/05/30","Wed",108.93
2458270,"2018/05/31","Thu",108.72
2458271,"2018/06/01","Fri",109.49
2458274,"2018/06/04","Mon",109.65
2458275,"2018/06/05","Tue",109.65
2458276,"2018/06/06","Wed",110.09
2458277,"2018/06/07","Thu",109.84
2458278,"2018/06/08","Fri",109.48
2458281,"2018/06/11","Mon",110.02
2458282,"2018/06/12","Tue",110.30
2458283,"2018/06/13","Wed",110.44
2458284,"2018/06/14","Thu",110.42
2458285,"2018/06/15","Fri",110.55
2458288,"2018/06/18","Mon",110.48
2458289,"2018/06/19","Tue",109.90
2458290,"2018/06/20","Wed",110.20
2458291,"2018/06/21","Thu",110.09
2458292,"2018/06/22","Fri",109.98
2458295,"2018/06/25","Mon",109.58
2458296,"2018/06/26","Tue",109.97
2458297,"2018/06/27","Wed",110.34
2458298,"2018/06/28","Thu",110.37
2458299,"2018/06/29","Fri",110.75
2458303,"2018/07/03","Tue",110.63
2458304,"2018/07/04","Wed",110.54
2458305,"2018/07/05","Thu",110.61
2458306,"2018/07/06","Fri",110.50
2458309,"2018/07/09","Mon",110.71
2458310,"2018/07/10","Tue",111.23
2458311,"2018/07/11","Wed",111.64
2458312,"2018/07/12","Thu",112.43
2458313,"2018/07/13","Fri",112.48
2458316,"2018/07/16","Mon",112.28
2458317,"2018/07/17","Tue",112.81
2458318,"2018/07/18","Wed",112.76
2458319,"2018/07/19","Thu",112.71
2458320,"2018/07/20","Fri",111.75
2458323,"2018/07/23","Mon",111.40
2458324,"2018/07/24","Tue",111.12
2458325,"2018/07/25","Wed",110.92
2458326,"2018/07/26","Thu",111.10
2458327,"2018/07/27","Fri",110.98
2458330,"2018/07/30","Mon",111.01
2458331,"2018/07/31","Tue",111.83
2458332,"2018/08/01","Wed",111.80
2458333,"2018/08/02","Thu",111.52
2458334,"2018/08/03","Fri",111.25
2458338,"2018/08/07","Tue",111.21
2458339,"2018/08/08","Wed",110.99
2458340,"2018/08/09","Thu",110.98
2458341,"2018/08/10","Fri",110.75
2458344,"2018/08/13","Mon",110.76
2458345,"2018/08/14","Tue",111.00
2458346,"2018/08/15","Wed",110.68
2458347,"2018/08/16","Thu",110.80
2458348,"2018/08/17","Fri",110.48
2458351,"2018/08/20","Mon",110.35
2458352,"2018/08/21","Tue",110.38
2458353,"2018/08/22","Wed",110.49
2458354,"2018/08/23","Thu",111.17
2458355,"2018/08/24","Fri",111.23
2458358,"2018/08/27","Mon",111.09
2458359,"2018/08/28","Tue",111.07
2458360,"2018/08/29","Wed",111.57
2458361,"2018/08/30","Thu",111.23
2458362,"2018/08/31","Fri",110.92
2458366,"2018/09/04","Tue",111.43
2458367,"2018/09/05","Wed",111.55
2458368,"2018/09/06","Thu",110.92
2458369,"2018/09/07","Fri",111.09
2458372,"2018/09/10","Mon",111.17
2458373,"2018/09/11","Tue",111.55
2458374,"2018/09/12","Wed",111.33
2458375,"2018/09/13","Thu",111.75
2458376,"2018/09/14","Fri",112.06
2458379,"2018/09/17","Mon",111.94
2458380,"2018/09/18","Tue",112.29
2458381,"2018/09/19","Wed",112.29
2458382,"2018/09/20","Thu",112.41
2458383,"2018/09/21","Fri",112.61
2458386,"2018/09/24","Mon",112.67
2458387,"2018/09/25","Tue",112.89
2458388,"2018/09/26","Wed",112.92
2458389,"2018/09/27","Thu",113.24
2458390,"2018/09/28","Fri",113.55
2458393,"2018/10/01","Mon",114.01
2458394,"2018/10/02","Tue",113.73
2458395,"2018/10/03","Wed",114.16
2458396,"2018/10/04","Thu",113.86
2458397,"2018/10/05","Fri",113.77
2458401,"2018/10/09","Tue",113.13
2458402,"2018/10/10","Wed",112.78
2458403,"2018/10/11","Thu",112.20
2458404,"2018/10/12","Fri",112.14
2458407,"2018/10/15","Mon",111.82
2458408,"2018/10/16","Tue",112.21
2458409,"2018/10/17","Wed",112.31
2458410,"2018/10/18","Thu",112.27
2458411,"2018/10/19","Fri",112.48
2458414,"2018/10/22","Mon",112.78
2458415,"2018/10/23","Tue",112.24
2458416,"2018/10/24","Wed",112.51
2458417,"2018/10/25","Thu",112.53
2458418,"2018/10/26","Fri",111.84
2458421,"2018/10/29","Mon",112.42
2458422,"2018/10/30","Tue",112.83
2458423,"2018/10/31","Wed",113.10
2458424,"2018/11/01","Thu",112.73
2458425,"2018/11/02","Fri",113.07
2458428,"2018/11/05","Mon",113.19
2458429,"2018/11/06","Tue",113.39
2458430,"2018/11/07","Wed",113.29
2458431,"2018/11/08","Thu",113.84
2458432,"2018/11/09","Fri",113.84
2458436,"2018/11/13","Tue",113.95
2458437,"2018/11/14","Wed",113.70
2458438,"2018/11/15","Thu",113.42
2458439,"2018/11/16","Fri",112.81
2458442,"2018/11/19","Mon",112.57
2458443,"2018/11/20","Tue",112.65
2458444,"2018/11/21","Wed",113.03
2458445,"2018/11/22","Thu",112.96
2458446,"2018/11/23","Fri",112.87
2458449,"2018/11/26","Mon",113.46
2458450,"2018/11/27","Tue",113.68
2458451,"2018/11/28","Wed",113.79
2458452,"2018/11/29","Thu",113.36
2458453,"2018/11/30","Fri",113.59
2458456,"2018/12/03","Mon",113.62
2458457,"2018/12/04","Tue",112.79
2458458,"2018/12/05","Wed",113.16
2458459,"2018/12/06","Thu",112.54
2458460,"2018/12/07","Fri",112.70
2458463,"2018/12/10","Mon",113.00
2458464,"2018/12/11","Tue",113.29
2458465,"2018/12/12","Wed",113.29
2458466,"2018/12/13","Thu",113.60
2458467,"2018/12/14","Fri",113.48
2458470,"2018/12/17","Mon",112.88
2458471,"2018/12/18","Tue",112.49
2458472,"2018/12/19","Wed",112.27
2458473,"2018/12/20","Thu",111.34
2458474,"2018/12/21","Fri",111.20
2458477,"2018/12/24","Mon",110.57
2458480,"2018/12/27","Thu",110.72
2458481,"2018/12/28","Fri",110.34
2458484,"2018/12/31","Mon",109.93
2458486,"2019/01/02","Wed",109.24
2458487,"2019/01/03","Thu",107.75
2458488,"2019/01/04","Fri",108.41
2458491,"2019/01/07","Mon",108.50
